gvkey	datadate	fyear	tic	at
005600	20111231	2011	HTZ	17673.5270
005600	20121231	2012	HTZ	23286.0380
005600	20131231	2013	HTZ	24588.4000
005606	20081031	2008	HPQ	113331.0000
005606	20091031	2009	HPQ	114799.0000
005606	20101031	2010	HPQ	124503.0000
005606	20111031	2011	HPQ	129517.0000
005606	20121031	2012	HPQ	108768.0000
005606	20131031	2013	HPQ	105676.0000
005608	20081231	2008	HXL	1210.3000
005608	20091231	2009	HXL	1246.6000
005608	20101231	2010	HXL	1258.1000
005608	20111231	2011	HXL	1376.1000
005608	20121231	2012	HXL	1603.1000
005608	20131231	2013	HXL	1836.1000
005621	20080930	2008	HICKA	8.5110
005621	20090930	2009	HICKA	4.7180
005621	20100930	2010	HICKA	3.8090
005621	20110930	2011	HICKA	3.4410
005621	20120930	2012	HICKA	3.2060
005621	20130930	2013	HICKA	3.5050
005639	20080930	2008	HRC	1689.9000
005639	20090930	2009	HRC	1232.6000
005639	20100930	2010	HRC	1245.6000
005639	20110930	2011	HRC	1299.1000
005639	20120930	2012	HRC	1627.6000
005639	20130930	2013	HRC	1586.8000
005643	20081231	2008	HLT	
005643	20091231	2009	HLT	
005643	20101231	2010	HLT	
005643	20111231	2011	HLT	27312.0000
005643	20121231	2012	HLT	27066.0000
005643	20131231	2013	HLT	26562.0000
005650	20090331	2008	HTHIY	94843.2580
005650	20100331	2009	HTHIY	95843.2760
005650	20110331	2010	HTHIY	110991.1670
005650	20120331	2011	HTHIY	114288.6300
005650	20130331	2012	HTHIY	104176.1890
005650	20140331	2013	HTHIY	106980.9570
005667	20081231	2008	HFC	1874.2250
005667	20091231	2009	HFC	3145.9390
005667	20101231	2010	HFC	3701.4750
005667	20111231	2011	HFC	10314.6210
005667	20121231	2012	HFC	10328.9970
005667	20131231	2013	HFC	10056.7390
005671	20081231	2008	PNK	1919.2240
005671	20091231	2009	PNK	1843.8560
005671	20101231	2010	PNK	1883.7940
005671	20111231	2011	PNK	1950.6190
005671	20121231	2012	PNK	2108.9940
005671	20131231	2013	PNK	5159.4260
005680	20090131	2008	HD	41164.0000
005680	20100131	2009	HD	40877.0000
005680	20110131	2010	HD	40125.0000
005680	20120131	2011	HD	40518.0000
005680	20130131	2012	HD	41084.0000
005680	20140131	2013	HD	40518.0000
005681	20081231	2008	HOFD	190.3970
005681	20091231	2009	HOFD	185.7040
005681	20101231	2010	HOFD	184.5100
005681	20111231	2011	HOFD	188.7530
005681	20121231	2012	HOFD	189.4090
005681	20131231	2013	HOFD	204.4020
005690	20081231	2008	HNI	1165.6290
005690	20091231	2009	HNI	994.3260
005690	20101231	2010	HNI	997.8800
005690	20111231	2011	HNI	1054.2580
005690	20121231	2012	HNI	1079.6310
005690	20131231	2013	HNI	1134.7050
005691	20090331	2008	HMC	119202.3900
005691	20100331	2009	HMC	124508.7260
005691	20110331	2010	HMC	139812.3970
005691	20120331	2011	HMC	142953.0280
005691	20130331	2012	HMC	144810.5030
005691	20140331	2013	HMC	151699.6600
005697	20081231	2008	HH	59.2690
005697	20091231	2009	HH	56.7020
005697	20101231	2010	HH	57.4790
005697	20111231	2011	HH	53.2810
005697	20121231	2012	HH	36.4180
005697	20131231	2013	HH	21.6460
005709	20081031	2008	HRL	3616.4710
005709	20091031	2009	HRL	3692.0550
005709	20101031	2010	HRL	4053.9180
005709	20111031	2011	HRL	4244.3910
005709	20121031	2012	HRL	4563.9660
005709	20131031	2013	HRL	4915.8800
005723	20081231	2008	HOT	9703.0000
005723	20091231	2009	HOT	8761.0000
005723	20101231	2010	HOT	9776.0000
005723	20111231	2011	HOT	9560.0000
005723	20121231	2012	HOT	8861.0000
005723	20131231	2013	HOT	8762.0000
005735	20081231	2008	HBC1	130785.0000
005735	20081231	2008	HBC1	130785.0000
005735	20091231	2009	HBC1	94553.0000
005735	20091231	2009	HBC1	94553.0000
005735	20101231	2010	HBC1	76532.0000
005735	20101231	2010	HBC1	76532.0000
005735	20111231	2011	HBC1	63469.0000
005735	20111231	2011	HBC1	63469.0000
005735	20121231	2012	HBC1	46778.0000
005735	20121231	2012	HBC1	46778.0000
005735	20131231	2013	HBC1	37872.0000
005735	20131231	2013	HBC1	37872.0000
005742	20081231	2008	CNP	19676.0000
005742	20091231	2009	CNP	19773.0000
005742	20101231	2010	CNP	20111.0000
005742	20111231	2011	CNP	21703.0000
005742	20121231	2012	CNP	22871.0000
005742	20131231	2013	CNP	21870.0000
005750	20081031	2008	HOV	3637.3220
005750	20091031	2009	HOV	2024.5770
005750	20101031	2010	HOV	1817.5600
005750	20111031	2011	HOV	1602.1800
005750	20121031	2012	HOV	1684.2500
005750	20131031	2013	HOV	1759.1300
005763	20081031	2008	UBA	506.1170
005763	20081031	2008	UBA	506.1170
005763	20091031	2009	UBA	504.5390
005763	20091031	2009	UBA	504.5390
005763	20101031	2010	UBA	557.0530
005763	20101031	2010	UBA	557.0530
005763	20111031	2011	UBA	576.2640
005763	20111031	2011	UBA	576.2640
005763	20121031	2012	UBA	724.2430
005763	20121031	2012	UBA	724.2430
005763	20131031	2013	UBA	650.0260
005763	20131031	2013	UBA	650.0260
005764	20081231	2008	HUBB	2115.5000
005764	20091231	2009	HUBB	2464.5000
005764	20101231	2010	HUBB	2705.8000
005764	20111231	2011	HUBB	2846.5000
005764	20121231	2012	HUBB	2947.0000
005764	20131231	2013	HUBB	3187.2000
005770	20090131	2008	HBAYF	
005770	20100131	2009	HBAYF	
005770	20110131	2010	HBAYF	
005770	20120131	2011	HBAYF	3993.5000
005770	20130131	2012	HBAYF	3252.6000
005770	20140131	2013	HBAYF	7927.0000
005783	20081231	2008	JBHT	1793.4530
005783	20091231	2009	JBHT	1856.9140
005783	20101231	2010	JBHT	1961.6600
005783	20111231	2011	JBHT	2267.3320
005783	20121231	2012	JBHT	2464.6410
005783	20131231	2013	JBHT	2819.4040
005786	20081231	2008	HBAN	54352.8590
005786	20081231	2008	HBAN	54352.8590
005786	20091231	2009	HBAN	51554.6650
005786	20091231	2009	HBAN	51554.6650
005786	20101231	2010	HBAN	53819.6420
005786	20101231	2010	HBAN	53819.6420
005786	20111231	2011	HBAN	54450.6520
005786	20111231	2011	HBAN	54450.6520
005786	20121231	2012	HBAN	56153.1850
005786	20121231	2012	HBAN	56153.1850
005786	20131231	2013	HBAN	59476.3440
005786	20131231	2013	HBAN	59476.3440
005788	20081031	2008	HURC	177.4440
005788	20091031	2009	HURC	144.7430
005788	20101031	2010	HURC	160.3460
005788	20111031	2011	HURC	186.5450
005788	20121031	2012	HURC	195.3120
005788	20131031	2013	HURC	211.2350
005791	20080930	2008	HTCH	881.2870
005791	20090930	2009	HTCH	635.4870
005791	20100930	2010	HTCH	479.7120
005791	20110930	2011	HTCH	401.0050
005791	20120930	2012	HTCH	336.2880
005791	20130930	2013	HTCH	306.6750
005792	20081231	2008	HBP	146.0000
005792	20091231	2009	HBP	136.2000
005792	20101231	2010	HBP	126.1000
005792	20111231	2011	HBP	125.0000
005792	20121231	2012	HBP	137.5000
005792	20131231	2013	HBP	151.0000
005808	20081231	2008	4300A	54553.9220
005808	20091231	2009	4300A	65938.2470
005808	20101231	2010	4300A	65838.7450
005808	20111231	2011	4300A	68486.4280
005808	20121231	2012	4300A	70814.4210
005808	20131231	2013	4300A	68731.7850
005811	20080630	2008	HYDI	7.1780
005811	20090630	2009	HYDI	8.3300
005811	20100630	2010	HYDI	7.5350
005811	20110630	2011	HYDI	6.9980
005811	20120630	2012	HYDI	6.5260
005824	20081231	2008	PAS	5054.1000
005824	20091231	2009	PAS	5092.7000
005826	20080930	2008	ICOC	221.0960
005826	20090930	2009	ICOC	192.2730
005831	20080930	2008	IEC	33.5200
005831	20090930	2009	IEC	34.4690
005831	20100930	2010	IEC	55.6820
005831	20110930	2011	IEC	85.8200
005831	20120930	2012	IEC	87.8980
005831	20130930	2013	IEC	88.9350
005835	20090228	2008	LPHIQ	52.3780
005835	20100228	2009	LPHIQ	72.7270
005835	20110228	2010	LPHIQ	65.7950
005835	20120229	2011	LPHIQ	45.7670
005835	20130228	2012	LPHIQ	36.0820
005835	20140228	2013	LPHIQ	29.4710
005841	20081231	2008	CYPB	174.5930
005841	20091231	2009	CYPB	176.0650
005849	20081231	2008	BFCF	6395.5820
005849	20081231	2008	BFCF	6395.5820
005849	20091231	2009	BFCF	6047.0370
005849	20091231	2009	BFCF	6047.0370
005849	20101231	2010	BFCF	5813.0660
005849	20101231	2010	BFCF	5813.0660
005849	20111231	2011	BFCF	4778.1550
005849	20111231	2011	BFCF	4778.1550
005849	20121231	2012	BFCF	1547.1880
005849	20121231	2012	BFCF	1547.1880
005849	20131231	2013	BFCF	1441.3650
005849	20131231	2013	BFCF	1441.3650
005860	20081231	2008	ITT	10480.2000
005860	20091231	2009	ITT	11129.1000
005860	20101231	2010	ITT	12438.0000
005860	20111231	2011	ITT	3671.0000
005860	20121231	2012	ITT	3386.1000
005860	20131231	2013	ITT	3740.2000
005862	20081231	2008	RYN	2090.5310
005862	20081231	2008	RYN	2090.5310
005862	20091231	2009	RYN	2252.9310
005862	20091231	2009	RYN	2252.9310
005862	20101231	2010	RYN	2363.6530
005862	20101231	2010	RYN	2363.6530
005862	20111231	2011	RYN	2569.3480
005862	20111231	2011	RYN	2569.3480
005862	20121231	2012	RYN	3122.9510
005862	20121231	2012	RYN	3122.9510
005862	20131231	2013	RYN	3685.5010
005862	20131231	2013	RYN	3685.5010
005870	20081231	2008	IDA	4022.8450
005870	20091231	2009	IDA	4238.7270
005870	20101231	2010	IDA	4676.0550
005870	20111231	2011	IDA	4960.6090
005870	20121231	2012	IDA	5319.5160
005870	20131231	2013	IDA	5364.5630
005878	20081231	2008	ITW	15213.0830
005878	20091231	2009	ITW	16081.9840
005878	20101231	2010	ITW	16250.2730
005878	20111231	2011	ITW	17983.5140
005878	20121231	2012	ITW	19309.0000
005878	20131231	2013	ITW	19966.0000
005888	20081231	2008	TLGT	4.4200
005888	20091231	2009	TLGT	6.4560
005888	20101231	2010	TLGT	11.3510
005888	20111231	2011	TLGT	9.6360
005888	20121231	2012	TLGT	9.4270
005888	20131231	2013	TLGT	15.4270
005899	20081231	2008	IPII	17.0990
005899	20091231	2009	IPII	8.1100
005899	20101231	2010	IPII	6.1170
005899	20111231	2011	IPII	4.2300
005902	20080630	2008	IMMU	34.7310
005902	20090630	2009	IMMU	53.2810
005902	20100630	2010	IMMU	46.1220
005902	20110630	2011	IMMU	34.3250
005902	20120630	2012	IMMU	38.6350
005902	20130630	2013	IMMU	47.9270
005903	20081231	2008	IMO	17035.0000
005903	20091231	2009	IMO	17473.0000
005903	20101231	2010	IMO	20580.0000
005903	20111231	2011	IMO	25429.0000
005903	20121231	2012	IMO	29364.0000
005903	20131231	2013	IMO	37218.0000
005914	20081231	2008	AEP2	6243.9250
005914	20091231	2009	AEP2	6978.9880
005914	20101231	2010	AEP2	7148.8950
005914	20111231	2011	AEP2	7392.5560
005914	20121231	2012	AEP2	7831.5390
005914	20131231	2013	AEP2	8253.7340
005918	20081231	2008	VVC	4632.9000
005918	20091231	2009	VVC	4671.8000
005918	20101231	2010	VVC	4764.2000
005918	20111231	2011	VVC	4878.9000
005918	20121231	2012	VVC	5089.1000
005918	20131231	2013	VVC	5102.6000
005932	20090331	2008	IEHC	5.4820
005932	20100331	2009	IEHC	5.9680
005932	20110331	2010	IEHC	7.4800
005932	20120331	2011	IEHC	8.5760
005932	20130331	2012	IEHC	9.2210
005932	20140331	2013	IEHC	11.0040
005959	20081231	2008	IR	20924.5000
005959	20091231	2009	IR	19991.0000
005959	20101231	2010	IR	19990.9000
005959	20111231	2011	IR	18754.2000
005959	20121231	2012	IR	18492.9000
005959	20131231	2013	IR	17658.1000
005968	20081231	2008	RYI	2272.5000
005968	20091231	2009	RYI	1787.6000
005968	20101231	2010	RYI	2053.5000
005968	20111231	2011	RYI	2058.4000
005968	20121231	2012	RYI	1954.1000
005968	20131231	2013	RYI	1951.8000
005971	20081231	2008	WGEI	0.0030
005971	20091231	2009	WGEI	0.0150
005971	20101231	2010	WGEI	0.2940
005971	20111231	2011	WGEI	0.0270
005973	20080930	2008	INVX	69.1570
005973	20090930	2009	INVX	34.7120
005978	20081231	2008	AEGN	549.3060
005978	20091231	2009	AEGN	862.7790
005978	20101231	2010	AEGN	921.7870
005978	20111231	2011	AEGN	1124.9640
005978	20121231	2012	AEGN	1217.8940
005978	20131231	2013	AEGN	1362.9180
005980	20081231	2008	TRA	2113.0170
005980	20091231	2009	TRA	1599.7430
005987	20080930	2008	GFF	1171.5660
005987	20090930	2009	GFF	1145.4070
005987	20100930	2010	GFF	1749.5160
005987	20110930	2011	GFF	1865.2540
005987	20120930	2012	GFF	1806.1920
005987	20130930	2013	GFF	1788.7790
006000	20110331	2010	INTE.	
006003	20090331	2008	IDTI	678.3670
006003	20100331	2009	IDTI	750.9450
006003	20110331	2010	IDTI	727.4600
006003	20120331	2011	IDTI	717.6340
006003	20130331	2012	IDTI	728.5790
006003	20140331	2013	IDTI	830.9600
006008	20081231	2008	INTC	50715.0000
006008	20091231	2009	INTC	53095.0000
006008	20101231	2010	INTC	63186.0000
006008	20111231	2011	INTC	71119.0000
006008	20121231	2012	INTC	84351.0000
006008	20131231	2013	INTC	92358.0000
006013	20081231	2008	INS	8.7060
006013	20091231	2009	INS	10.0340
006013	20101231	2010	INS	10.0910
006013	20111231	2011	INS	10.1050
006013	20121231	2012	INS	9.9360
006013	20131231	2013	INS	10.6270
006021	20081231	2008	INRD	15.7320
006021	20091231	2009	INRD	12.6110
006021	20101231	2010	INRD	12.6220
006021	20111231	2011	INRD	11.8380
006021	20121231	2012	INRD	11.4250
006021	20131231	2013	INRD	9.8480
006024	20080930	2008	ICB	
006024	20090930	2009	ICB	
006024	20100930	2010	ICB	
006024	20110930	2011	ICB	
006024	20120930	2012	ICB	
006024	20130930	2013	ICB	
006025	20081231	2008	FBNIQ	999.5180
006025	20091231	2009	FBNIQ	758.1050
006025	20101231	2010	FBNIQ	676.4130
006025	20111231	2011	FBNIQ	614.4960
006025	20121231	2012	FBNIQ	618.4410
006033	20080630	2008	ITDN	0.2650
006033	20090630	2009	ITDN	0.2670
006033	20100630	2010	ITDN	0.2540
006033	20110630	2011	ITDN	0.2460
006033	20120630	2012	ITDN	0.2400
006033	20130630	2013	ITDN	0.2240
006034	20081231	2008	TILE	706.0350
006034	20091231	2009	TILE	727.2390
006034	20101231	2010	TILE	755.4330
006034	20111231	2011	TILE	772.2720
006034	20121231	2012	TILE	789.3670
006034	20131231	2013	TILE	818.1400
006040	20081231	2008	PSWS	0.3150
006040	20091231	2009	PSWS	0.5300
006040	20101231	2010	PSWS	1.0230
006040	20111231	2011	PSWS	0.9020
006040	20121231	2012	PSWS	0.5760
006040	20131231	2013	PSWS	0.2720
006066	20081231	2008	IBM	109524.0000
006066	20091231	2009	IBM	109022.0000
006066	20101231	2010	IBM	113452.0000
006066	20111231	2011	IBM	116433.0000
006066	20121231	2012	IBM	119213.0000
006066	20131231	2013	IBM	126223.0000
006078	20081231	2008	IFF	2749.9130
006078	20091231	2009	IFF	2644.7740
006078	20101231	2010	IFF	2872.4550
006078	20111231	2011	IFF	2965.5810
006078	20121231	2012	IFF	3249.6000
006078	20131231	2013	IFF	3331.7310
006081	20081031	2008	NAV	10390.0000
006081	20091031	2009	NAV	10027.0000
006081	20101031	2010	NAV	9730.0000
006081	20111031	2011	NAV	12291.0000
006081	20121031	2012	NAV	9102.0000
006081	20131031	2013	NAV	8315.0000
006082	20081031	2008	NAV1	4125.0000
006082	20091031	2009	NAV1	3603.4000
006089	20081231	2008	AIG1	47315.5140
006089	20091231	2009	AIG1	45967.0420
006089	20101231	2010	AIG1	43318.8460
006089	20111231	2011	AIG1	39161.2440
006089	20121231	2012	AIG1	39810.3570
006089	20131231	2013	AIG1	36309.1170
006097	20080930	2008	IGT.1	4557.4000
006097	20090930	2009	IGT.1	4388.2000
006097	20100930	2010	IGT.1	4007.0000
006097	20110930	2011	IGT.1	4154.4000
006097	20120930	2012	IGT.1	4285.1000
006097	20130930	2013	IGT.1	4612.8000
006100	20081231	2008	IDCC	405.7680
006100	20091231	2009	IDCC	905.7850
006100	20101231	2010	IDCC	874.6430
006100	20111231	2011	IDCC	996.9680
006100	20121231	2012	IDCC	1056.6090
006100	20131231	2013	IDCC	1113.1830
006104	20081231	2008	IP	26913.0000
006104	20091231	2009	IP	25548.0000
006104	20101231	2010	IP	25368.0000
006104	20111231	2011	IP	26993.0000
006104	20121231	2012	IP	32153.0000
006104	20131231	2013	IP	31528.0000
006109	20080630	2008	IRF	1874.9120
006109	20090630	2009	IRF	1401.3070
006109	20100630	2010	IRF	1440.9170
006109	20110630	2011	IRF	1670.9840
006109	20120630	2012	IRF	1531.8230
006109	20130630	2013	IRF	1453.2120
006110	20081231	2008	IRIS	90.6380
006110	20091231	2009	IRIS	97.7900
006110	20101231	2010	IRIS	106.6090
006110	20111231	2011	IRIS	111.9150
006115	20081231	2008	ISHC	434.1110
006115	20091231	2009	ISHC	496.6500
006115	20101231	2010	ISHC	544.1230
006115	20111231	2011	ISHC	665.5790
006115	20121231	2012	ISHC	637.6930
006115	20131231	2013	ISHC	656.3750
006116	20081130	2008	ISCA	2180.8190
006116	20091130	2009	ISCA	1908.9030
006116	20101130	2010	ISCA	1878.7490
006116	20111130	2011	ISCA	1944.6390
006116	20121130	2012	ISCA	1941.7410
006116	20131130	2013	ISCA	2017.5060
006125	20090430	2008	ITSI	7.4650
006125	20100430	2009	ITSI	7.1560
006125	20110430	2010	ITSI	5.7930
006125	20120430	2011	ITSI	7.9820
006125	20130430	2012	ITSI	16.8340
006125	20140430	2013	ITSI	13.4350
006130	20081231	2008	INPHQ	31.2480
006130	20091231	2009	INPHQ	28.6470
006130	20101231	2010	INPHQ	19.3140
006130	20111231	2011	INPHQ	17.8180
006130	20121231	2012	INPHQ	15.1780
006130	20131231	2013	INPHQ	14.4090
006135	20081231	2008	ENB	24701.4000
006135	20091231	2009	ENB	28169.0000
006135	20101231	2010	ENB	30120.0000
006135	20111231	2011	ENB	34343.0000
006135	20121231	2012	ENB	47172.0000
006135	20131231	2013	ENB	57568.0000
006136	20081231	2008	IPG	12125.2000
006136	20091231	2009	IPG	12263.1000
006136	20101231	2010	IPG	13070.8000
006136	20111231	2011	IPG	12876.6000
006136	20121231	2012	IPG	13493.9000
006136	20131231	2013	IPG	12905.0000
006158	20081231	2008	IVC	1314.4730
006158	20091231	2009	IVC	1359.5010
006158	20101231	2010	IVC	1280.4000
006158	20111231	2011	IVC	1281.0540
006158	20121231	2012	IVC	1262.2940
006158	20131231	2013	IVC	1096.4340
006170	20081231	2008	MLKNA	1.2530
006170	20091231	2009	MLKNA	0.5040
006170	20101231	2010	MLKNA	10.5650
006178	20081231	2008	AES4	3102.4110
006178	20091231	2009	AES4	3035.3450
006178	20101231	2010	AES4	3137.9800
006178	20111231	2011	AES4	3271.6520
006178	20121231	2012	AES4	3285.3470
006178	20131231	2013	AES4	3274.0650
006185	20080930	2008	ISCIQ	22.8840
006185	20090930	2009	ISCIQ	5.8520
006185	20100930	2010	ISCIQ	6.3250
006185	20110930	2011	ISCIQ	10.5850
006185	20120930	2012	ISCIQ	6.1410
006185	20130930	2013	ISCIQ	4.9650
006194	20081231	2008	ISRL	203.3710
006194	20091231	2009	ISRL	176.3180
006194	20101231	2010	ISRL	171.8780
006194	20111231	2011	ISRL	151.9070
006194	20121231	2012	ISRL	153.9580
006194	20131231	2013	ISRL	157.9130
006196	20081231	2008	AXE	3091.7000
006196	20091231	2009	AXE	2671.7000
006196	20101231	2010	AXE	2933.3000
006196	20111231	2011	AXE	3034.0000
006196	20121231	2012	AXE	3089.6000
006196	20131231	2013	AXE	2860.8000
006213	20080630	2008	EPHC	54.3490
006213	20080630	2008	EPHC	54.3490
006213	20090630	2009	EPHC	55.0070
006213	20090630	2009	EPHC	55.0070
006213	20100630	2010	EPHC	62.7030
006213	20100630	2010	EPHC	62.7030
006213	20110630	2011	EPHC	70.8610
006213	20110630	2011	EPHC	70.8610
006213	20120630	2012	EPHC	77.6660
006213	20120630	2012	EPHC	77.6660
006214	20080630	2008	JCLY	47.6120
006214	20090630	2009	JCLY	53.9080
006214	20110228	2010	JCLY	65.7590
006214	20120229	2011	JCLY	50.2160
006215	20080630	2008	JACO	89.1240
006216	20080930	2008	JEC	4278.2380
006216	20090930	2009	JEC	4428.6140
006216	20100930	2010	JEC	4683.9170
006216	20110930	2011	JEC	6049.4280
006216	20120930	2012	JEC	6839.4330
006216	20130930	2013	JEC	7274.1440
006223	20081231	2008	EME	3008.4040
006223	20091231	2009	EME	2981.8940
006223	20101231	2010	EME	2755.5420
006223	20111231	2011	EME	3014.0760
006223	20121231	2012	EME	3107.0700
006223	20131231	2013	EME	3465.9150
006233	20081231	2008	MFCB	765.6580
006233	20091231	2009	MFCB	788.9030
006233	20101231	2010	MFCB	854.2560
006233	20111231	2011	MFCB	858.9570
006233	20121231	2012	MFCB	1381.4890
006233	20131231	2013	MFCB	1318.5980
006239	20081231	2008	LUK2	19978.6850
006239	20081231	2008	LUK2	19978.6850
006239	20091231	2009	LUK2	28189.2710
006239	20091231	2009	LUK2	28189.2710
006239	20101130	2010	LUK2	36726.5430
006239	20101130	2010	LUK2	36726.5430
006239	20111130	2011	LUK2	34971.4220
006239	20111130	2011	LUK2	34971.4220
006239	20121130	2012	LUK2	36293.5410
006239	20121130	2012	LUK2	36293.5410
006239	20131130	2013	LUK2	40176.9960
006239	20131130	2013	LUK2	40176.9960
006242	20081231	2008	SSCC	4594.0000
006242	20091231	2009	SSCC	5077.0000
006242	20101231	2010	SSCC	6459.0000
006253	20081231	2008	GPU3	6652.3280
006253	20091231	2009	GPU3	6481.4570
006253	20101231	2010	GPU3	6316.8800
006253	20111231	2011	GPU3	6325.0000
006253	20121231	2012	GPU3	7138.0000
006253	20131231	2013	GPU3	7133.0000
006259	20081231	2008	NWBA	1.8590
006259	20091231	2009	NWBA	1.3160
006259	20101231	2010	NWBA	0.8310
006266	20081231	2008	JNJ	84912.0000
006266	20091231	2009	JNJ	94682.0000
006266	20101231	2010	JNJ	102908.0000
006266	20111231	2011	JNJ	113644.0000
006266	20121231	2012	JNJ	121347.0000
006266	20131231	2013	JNJ	132683.0000
006268	20080930	2008	JCI	24987.0000
006268	20090930	2009	JCI	24088.0000
006268	20100930	2010	JCI	25743.0000
006268	20110930	2011	JCI	29676.0000
006268	20120930	2012	JCI	30884.0000
006268	20130930	2013	JCI	31518.0000
006283	20080630	2008	CDGD	2.0360
006283	20090630	2009	CDGD	0.8650
006283	20100630	2010	CDGD	0.0260
006283	20110630	2011	CDGD	0.0310
006304	20080630	2008	KLAC	4848.3900
006304	20090630	2009	KLAC	3609.5380
006304	20100630	2010	KLAC	3907.0560
006304	20110630	2011	KLAC	4675.5210
006304	20120630	2012	KLAC	5100.3080
006304	20130630	2013	KLAC	5287.3570
006307	20090131	2008	SHLD	25342.0000
006307	20100131	2009	SHLD	24808.0000
006307	20110131	2010	SHLD	24268.0000
006307	20120131	2011	SHLD	21381.0000
006307	20130131	2012	SHLD	19340.0000
006307	20140131	2013	SHLD	18261.0000
006308	20090531	2008	ANTP	8.2670
